CONTENTID,CONTENTTYPEID,TITLE,ADDR1,ADDR2,AREACODE,CAT1,CAT2,CAT3,CREATEDTIME,FIRSTIMAGE,FIRSTIMAGE2,MAPX,MAPY,MLEVEL,MODIFIEDTIME,SIGUNGUCODE,ZIPCODE,TEL,DATA_CONNO,OPERT_TPCD,OCCRR_DTM,CNTCT_BGN_DTM,CNTCT_PRCES_DTM,CNTCT_PRCES_STCD,TRNSA_ID
2023333,39,통일집,서울특별시 중구 충무로 68-12,(을지로3가),1,A05,A0502,A05020100,2.01508E+13,http://tong.visitkorea.or.kr/cms/resource/35/2023335_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/35/2023335_image2_1.jpeg,126.9931502,37.56733219,6,2.02007E+13,24,4544,02-2273-0824,5941,I,2.02111E+13,NULL,NULL,N,NULL
2654586,39,통일촌 부녀회 식당,경기도 파주시 군내면 통일촌길 220,NULL,31,A05,A0502,A05020100,2.02004E+13,NULL,NULL,126.7311951,37.90644355,6,2.02106E+13,27,10800,031-952-9558,5942,I,2.02111E+13,NULL,NULL,N,NULL
403808,39,통일촌장단콩마을,경기도 파주시 군내면 통일촌길 64,NULL,31,A05,A0502,A05020100,2.00801E+13,http://tong.visitkorea.or.kr/cms/resource/62/1789762_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/1789762_image3_1.jpg,126.7335975,37.91069587,6,2.0211E+13,27,10800,"식당 031-954-3443
가공공장 031-953-7600",5943,I,2.02111E+13,NULL,NULL,N,NULL
757716,39,통일호횟집,인천광역시 강화군 삼산면 어류정길212번길 7-6,NULL,2,A05,A0502,A05020100,2.00906E+13,http://tong.visitkorea.or.kr/cms/resource/91/759791_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/759791_image3_1.jpg,126.3332165,37.65247448,6,2.02101E+13,1,23007,032-934-8001,5944,I,2.02111E+13,NULL,NULL,N,NULL
2575245,39,통카롱,경상남도 통영시 항남1번가길 35,(항남동),36,A05,A0502,A05020900,2.01812E+13,NULL,NULL,128.4228278,34.84399341,6,2.02108E+13,17,53061,055-644-2670,5945,I,2.02111E+13,NULL,NULL,N,NULL
2670856,39,통큰참숯불구이,경상북도 안동시 옥명길 6-7,NULL,35,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/40/2670940_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2670940_image2_1.jpg,128.7022419,36.56450692,6,2.02103E+13,11,36657,054-841-2202,5946,I,2.02111E+13,NULL,NULL,N,NULL
2637670,39,통큰한우소,경기도 시흥시 동서로811번길 35,NULL,31,A05,A0502,A05020100,2.01911E+13,http://tong.visitkorea.or.kr/cms/resource/55/2637755_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2637755_image2_1.jpg,126.8390749,37.38691984,6,2.0211E+13,14,14983,031-484-3989,5947,I,2.02111E+13,NULL,NULL,N,NULL
628382,39,퇴계막국수,강원도 춘천시 영서로 2231,NULL,32,A05,A0502,A05020100,2.00809E+13,http://tong.visitkorea.or.kr/cms/resource/33/587833_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/587833_image3_1.jpg,127.7257166,37.86229742,6,2.02109E+13,13,24440,033-255-3332,5948,I,2.02111E+13,NULL,NULL,N,NULL
2742102,39,퇴촌갈비밥,경기도 광주시 퇴촌면 정영로 580,NULL,31,A05,A0502,A05020100,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/35/2745435_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/35/2745435_image2_1.png,127.3506703,37.47762407,6,2.02109E+13,5,12711,NULL,5949,I,2.02111E+13,NULL,NULL,N,NULL
2742109,39,퇴촌돌짜장,경기도 광주시 퇴촌면 산수로 894,NULL,31,A05,A0502,A05020400,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/48/2745448_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/48/2745448_image2_1.png,127.315969,37.43750309,6,2.02109E+13,5,12715,NULL,5950,I,2.02111E+13,NULL,NULL,N,NULL
2689439,39,투뿔등심 가로수길,서울특별시 강남구 가로수길 73,NULL,1,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/68/2684868_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/2684868_image2_1.jpg,127.022246,37.52290732,6,2.02103E+13,1,6028,02-515-5712,5951,I,2.02111E+13,NULL,NULL,N,NULL
2689440,39,투뿔등심 판교,경기도 성남시 분당구 동판교로177번길 25,NULL,31,A05,A0502,A05020100,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/62/2685162_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2685162_image2_1.jpg,127.1135746,37.39778182,6,2.02103E+13,12,13525,031-703-9601,5952,I,2.02111E+13,NULL,NULL,N,NULL
1906858,39,툭툭누들타이,서울특별시 마포구 성미산로 161-8,NULL,1,A05,A0502,A05020500,2.01403E+13,http://tong.visitkorea.or.kr/cms/resource/96/1906596_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1906596_image3_1.jpg,126.9240205,37.5651701,6,2.02109E+13,13,3980,070-4407-5130,5953,I,2.02111E+13,NULL,NULL,N,NULL
2737368,39,툴롱(toulon),인천광역시 연수구 인천타워대로132번길 30,(송도동),2,A05,A0502,A05020200,2.02108E+13,NULL,NULL,126.6435733,37.38604148,6,2.02108E+13,8,21998,NULL,5954,I,2.02111E+13,NULL,NULL,N,NULL
2766522,39,튤립5,경기도 남양주시 조안면 북한강로 901,NULL,31,A05,A0502,A05020900,2.02111E+13,NULL,NULL,127.3384624,37.59668225,6,2.02111E+13,9,12278,NULL,5955,I,2.02111E+13,NULL,NULL,N,NULL
2689436,39,트레비아,서울특별시 용산구 이태원로15길 1,NULL,1,A05,A0502,A05020200,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/49/2684549_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2684549_image2_1.jpg,126.9901736,37.53469704,6,2.02103E+13,21,4351,02-794-6003,5956,I,2.02111E+13,NULL,NULL,N,NULL
135896,39,특미관,전라남도 보성군 보성읍 봉화로 53,NULL,38,A05,A0502,A05020100,2.00708E+13,http://tong.visitkorea.or.kr/cms/resource/64/219964_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/219964_image3_1.jpg,127.0775836,34.76517333,6,2.02108E+13,10,59458,061-852-4545,5957,I,2.02111E+13,NULL,NULL,N,NULL
2670432,39,튼실이네전복,전라남도 목포시 평화로 97,NULL,38,A05,A0502,A05020100,2.02009E+13,http://tong.visitkorea.or.kr/cms/resource/12/2666612_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2666612_image2_1.jpg,126.43507,34.79785064,6,2.02103E+13,8,58747,061-287-2292,5958,I,2.02111E+13,NULL,NULL,N,NULL
1345590,39,티롤978,전라남도 여수시 소라면 서부로 952,NULL,38,A05,A0502,A05020200,2.01107E+13,NULL,NULL,127.5616152,34.80394112,6,2.02108E+13,13,59607,061-692-0977,5959,I,2.02111E+13,NULL,NULL,N,NULL
2685233,39,티마루,강원도 강릉시 난곡길 25,NULL,32,A05,A0502,A05020200,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/07/2684507_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2684507_image2_1.jpg,128.8789145,37.78614768,6,2.02103E+13,1,25464,033-644-1651,5960,I,2.02111E+13,NULL,NULL,N,NULL
232248,39,티파니횟집,경상남도 거제시 동부면 거제중앙로 3,NULL,36,A05,A0502,A05020100,2.0071E+13,http://tong.visitkorea.or.kr/cms/resource/86/1981386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1981386_image3_1.jpg,128.6406662,34.77492725,6,2.02108E+13,1,53332,055-636-2929,5961,I,2.02111E+13,NULL,NULL,N,NULL
2509759,39,파도소리,전라남도 여수시 여문문화2길 60,NULL,38,A05,A0502,A05020100,2.01701E+13,NULL,NULL,127.7008932,34.7518327,6,2.0211E+13,13,59706,061-655-3057,5962,I,2.02111E+13,NULL,NULL,N,NULL
1805774,39,파도횟집,부산광역시 기장군 기장읍 기장해안로 601,NULL,6,A05,A0502,A05020100,2.01304E+13,http://tong.visitkorea.or.kr/cms/resource/08/1982908_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/1982908_image3_1.jpg,129.230025,35.22483773,6,2.02111E+13,3,46079,051-721-3762,5963,I,2.02111E+13,NULL,NULL,N,NULL
135385,39,파라다이스,서울특별시 영등포구 여의동로 252,NULL,1,A05,A0502,A05020200,2.00608E+13,http://tong.visitkorea.or.kr/cms/resource/61/1900561_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1900561_image3_1.jpg,126.9415645,37.52286144,6,2.02102E+13,20,7346,02-447-3333,5964,I,2.02111E+13,NULL,NULL,N,NULL
2743284,39,파라디소페르두또,전라북도 군산시 한밭로 76-11,(나운동),37,A05,A0502,A05020200,2.02109E+13,http://tong.visitkorea.or.kr/cms/resource/08/2772208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2772208_image3_1.jpg,126.6988398,35.95602374,6,2.02111E+13,2,54146,NULL,5965,I,2.02111E+13,NULL,NULL,N,NULL
1903315,39,파란풍차,울산광역시 중구 중앙시장길 2-9,NULL,7,A05,A0502,A05020900,2.01403E+13,NULL,NULL,129.32193,35.55499962,6,2.02004E+13,1,44531,052-242-0404,5966,I,2.02111E+13,NULL,NULL,N,NULL
2689511,39,파르미이탈리아노,서울특별시 서대문구 연세로 24,NULL,1,A05,A0502,A05020200,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/80/2684680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2684680_image2_1.jpg,126.9371445,37.55782674,6,2.02102E+13,14,3776,02-365-1080,5967,I,2.02111E+13,NULL,NULL,N,NULL
1870538,39,파머스테이블,경기도 파주시 탄현면 헤이리마을길 59-77,NULL,31,A05,A0502,A05020200,2.01312E+13,http://tong.visitkorea.or.kr/cms/resource/13/1870013_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1870013_image3_1.jpg,126.6955155,37.79035091,6,2.02101E+13,27,10859,031-948-6225,5968,I,2.02111E+13,NULL,NULL,N,NULL
2767425,39,파스타 아미고,경기도 남양주시 경강로 377,(삼패동),31,A05,A0502,A05020200,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/32/2767632_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/32/2767632_image2_1.jpeg,127.1997862,37.59253577,6,2.02111E+13,9,12245,NULL,5969,I,2.02111E+13,NULL,NULL,N,NULL
1936958,39,파스타 오띠모,대구광역시 달서구 서당로7길 45-6,NULL,4,A05,A0502,A05020200,2.01407E+13,http://tong.visitkorea.or.kr/cms/resource/08/1937008_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/08/1937008_image2_1.JPG,128.4929388,35.85472816,6,2.02007E+13,2,42614,053-290-4591,5970,I,2.02111E+13,NULL,NULL,N,NULL
2679096,39,파스타이야기,경기도 평택시 문화촌로11번길 32,NULL,31,A05,A0502,A05020200,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/95/2676295_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2676295_image2_1.jpg,127.1137136,36.99804472,6,2.02103E+13,28,17871,031-654-4889,5971,I,2.02111E+13,NULL,NULL,N,NULL
2752491,39,파운드,대전광역시 동구 수향길 25,(소제동),3,A05,A0502,A05020200,2.0211E+13,NULL,NULL,NULL,NULL,NULL,2.0211E+13,2,34615,NULL,5972,I,2.02111E+13,NULL,NULL,N,NULL
2754402,39,파육칼,경기도 양평군 양평읍 물안개공원길 51,NULL,31,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/82/2754382_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2754382_image2_1.jpg,127.476136,37.50058759,6,2.0211E+13,19,12546,NULL,5973,I,2.02111E+13,NULL,NULL,N,NULL
2755300,39,파인에이플러스,경상남도 거제시 둔덕면 청마로 206,NULL,36,A05,A0502,A05020600,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/09/2755309_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/2755309_image2_1.jpg,128.5126002,34.85670471,6,2.0211E+13,1,53280,NULL,5974,I,2.02111E+13,NULL,NULL,N,NULL
2665015,39,파인트리,광주광역시 남구 백서로 97-1,(양림동),5,A05,A0502,A05020200,2.02007E+13,http://tong.visitkorea.or.kr/cms/resource/16/2665016_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/16/2665016_image2_1.jpg,126.9164107,35.14093108,6,2.02007E+13,2,61640,062-413-3266,5975,I,2.02111E+13,NULL,NULL,N,NULL
2642734,39,파전집,서울특별시 종로구 돈화문로11길 27,NULL,1,A05,A0502,A05020100,2.02001E+13,http://tong.visitkorea.or.kr/cms/resource/72/2685172_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2685172_image2_1.jpg,126.9900031,37.57252876,6,2.02104E+13,23,3139,02-742-6763,5976,I,2.02111E+13,NULL,NULL,N,NULL
2653619,39,파주감악산 대학로,서울특별시 종로구 대학로12길 4,NULL,1,A05,A0502,A05020100,2.02004E+13,http://tong.visitkorea.or.kr/cms/resource/71/2655071_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2655071_image2_1.jpg,127.0022045,37.58257503,6,2.02103E+13,23,3086,02-747-7274,5977,I,2.02111E+13,NULL,NULL,N,NULL
2678882,39,파주옥,경기도 평택시 중앙2로 3,NULL,31,A05,A0502,A05020100,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/70/2675970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2675970_image2_1.jpg,127.0875216,36.99197829,6,2.02103E+13,28,17909,031-652-2446,5978,I,2.02111E+13,NULL,NULL,N,NULL
2679445,39,파주옥 비전,경기도 평택시 비전4로 164,NULL,31,A05,A0502,A05020100,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/15/2677915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2677915_image2_1.jpg,127.1058834,37.01000154,6,2.02103E+13,28,17846,031-656-3456,5979,I,2.02111E+13,NULL,NULL,N,NULL
2679125,39,파챠이,경상북도 안동시 전거리2길 42,NULL,35,A05,A0502,A05020400,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/29/2677129_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2677129_image2_1.jpg,128.7458937,36.55940555,6,2.02103E+13,11,36715,054-823-2226,5980,I,2.02111E+13,NULL,NULL,N,NULL
2643067,39,파쿠모리 홍대,서울특별시 마포구 어울마당로 132-1,NULL,1,A05,A0502,A05020300,2.02001E+13,http://tong.visitkorea.or.kr/cms/resource/73/2655073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2655073_image2_1.jpg,126.9248123,37.55584897,6,2.02103E+13,13,4053,02-3142-5553,5981,I,2.02111E+13,NULL,NULL,N,NULL
1290358,39,파크 하얏트 서울 코너스톤,서울특별시 강남구 테헤란로 606,NULL,1,A05,A0502,A05020200,2.01105E+13,http://tong.visitkorea.or.kr/cms/resource/88/2373788_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2373788_image2_1.jpg,127.0642648,37.50871528,6,2.02102E+13,1,6174,02-2016-1220~1221,5982,I,2.02111E+13,NULL,NULL,N,NULL
2561766,39,파크사이드 다이닝,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,NULL,39,A05,A0502,A05020200,2.0181E+13,http://tong.visitkorea.or.kr/cms/resource/39/2561939_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2561939_image2_1.jpg,126.3178371,33.30307663,6,2.02008E+13,3,63522,064-908-1610,5983,I,2.02111E+13,NULL,NULL,N,NULL
2736414,39,파크프리베(Parc Prive),경기도 의정부시 동일로192번길 28-27,(장암동),31,A05,A0502,A05020200,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/89/2768389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2768389_image2_1.jpg,127.0610067,37.70628392,6,2.02111E+13,25,11724,NULL,5984,I,2.02111E+13,NULL,NULL,N,NULL
1154331,39,파툼(FATUM),서울특별시 종로구 삼청로 86-5,NULL,1,A05,A0502,A05020900,2.01012E+13,http://tong.visitkorea.or.kr/cms/resource/78/1901178_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1901178_image3_1.jpg,126.9821369,37.58320237,6,2.02007E+13,23,3053,02-739-9888,5985,I,2.02111E+13,NULL,NULL,N,NULL
2576814,39,판문점(합포구),경상남도 창원시 마산합포구 문화의길 8,(오동동),36,A05,A0502,A05020100,2.01812E+13,NULL,NULL,128.5797378,35.20717221,6,2.02002E+13,16,51727,055-246-3610,5986,I,2.02111E+13,NULL,NULL,N,NULL
2736805,39,팔공노을,대구광역시 동구 서촌로 98-1,(송정동),4,A05,A0502,A05020100,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/50/2737050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2737050_image2_1.jpg,128.6248902,35.98422148,6,2.02108E+13,4,41000,NULL,5987,I,2.02111E+13,NULL,NULL,N,NULL
1885810,39,팔공산웰빙부추마을,경상북도 칠곡군 동명면 구남로 61,NULL,35,A05,A0502,A05020100,2.01401E+13,NULL,NULL,128.5717282,35.98517872,6,2.02109E+13,22,39856,NULL,5988,I,2.02111E+13,NULL,NULL,N,NULL
2736783,39,팔공산장작구이,대구광역시 동구 서촌로 82,(송정동),4,A05,A0502,A05020100,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/25/2737025_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2737025_image2_1.jpg,128.6266345,35.98307997,6,2.02109E+13,4,41000,NULL,5989,I,2.02111E+13,NULL,NULL,N,NULL
634159,39,팔공참한우암소마실,대구광역시 동구 팔공로 481,NULL,4,A05,A0502,A05020100,2.0081E+13,http://tong.visitkorea.or.kr/cms/resource/30/1893730_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1893730_image3_1.jpg,128.6433703,35.94420691,6,2.02108E+13,4,41005,053-982-3384,5990,I,2.02111E+13,NULL,NULL,N,NULL
2754713,39,팔당닭발 강남점,서울특별시 강남구 학동로45길 7,(논현동),1,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/45/2769745_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2769745_image3_1.jpg,127.0378476,37.51681942,6,2.02111E+13,1,6061,NULL,5991,I,2.02111E+13,NULL,NULL,N,NULL
1019266,39,팔도강산,광주광역시 동구 지호로127번길 10-7,NULL,5,A05,A0502,A05020100,2.01005E+13,http://tong.visitkorea.or.kr/cms/resource/81/1023881_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/1023881_image3_1.jpg,126.9435608,35.14985275,6,2.02107E+13,3,61447,062-222-3682,5992,I,2.02111E+13,NULL,NULL,N,NULL
2575285,39,팔도곱창,경상남도 통영시 항남2길 15-7,(항남동),36,A05,A0502,A05020100,2.01812E+13,NULL,NULL,128.4224945,34.84231026,6,2.02002E+13,17,53054,055-643-3382,5993,I,2.02111E+13,NULL,NULL,N,NULL
2648876,39,팔도명가산야채순대국,서울특별시 서초구 서초중앙로 58,(서초동),1,A05,A0502,A05020100,2.02002E+13,http://tong.visitkorea.or.kr/cms/resource/29/2648929_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2648929_image2_1.jpg,127.0156088,37.48719746,6,2.02008E+13,15,6640,02-581-5565,5994,I,2.02111E+13,NULL,NULL,N,NULL
134233,39,팔도식당,충청북도 보은군 속리산면 법주사로 262,NULL,33,A05,A0502,A05020100,2.00304E+13,http://tong.visitkorea.or.kr/cms/resource/79/1193379_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/79/1193379_image3_1.jpg,127.8224156,36.5312389,6,2.02005E+13,3,28908,043-544-2531,5995,I,2.02111E+13,NULL,NULL,N,NULL
133314,39,팔미초밥,부산광역시 연제구 월드컵대로119번길 8,NULL,6,A05,A0502,A05020300,2.00312E+13,http://tong.visitkorea.or.kr/cms/resource/73/1866073_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1866073_image3_1.jpg,129.0818168,35.18497,6,2.02107E+13,13,47596,051-861-7679,5996,I,2.02111E+13,NULL,NULL,N,NULL
2679076,39,팔오삼,서울특별시 종로구 인사동12길 16,NULL,1,A05,A0502,A05020100,2.0201E+13,http://tong.visitkorea.or.kr/cms/resource/14/2677714_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2677714_image2_1.jpg,126.9851313,37.57482007,6,2.02103E+13,23,3146,070-8832-0853,5997,I,2.02111E+13,NULL,NULL,N,NULL
946275,39,팔팔민물장어,서울특별시 서초구 사평대로 335,NULL,1,A05,A0502,A05020100,2.01002E+13,http://tong.visitkorea.or.kr/cms/resource/49/1807349_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1807349_image3_1.jpg,127.0197357,37.50343454,6,2.02109E+13,15,6543,02-549-1112,5998,I,2.02111E+13,NULL,NULL,N,NULL
2569117,39,팔팔삼계탕,전라북도 군산시 구시장로 53,(신영동),37,A05,A0502,A05020100,2.01811E+13,NULL,NULL,126.7191928,35.98477914,NULL,2.02007E+13,2,54027,063-445-9486,5999,I,2.02111E+13,NULL,NULL,N,NULL
1142774,39,패션5(Passion 5),서울특별시 용산구 이태원로 272,NULL,1,A05,A0502,A05020900,2.01012E+13,http://tong.visitkorea.or.kr/cms/resource/72/1143072_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/1143072_image3_1.jpg,127.0020586,37.53869957,6,2.02109E+13,21,4399,02-2071-9505,6000,I,2.02111E+13,NULL,NULL,N,NULL
2668049,39,퍼스트네팔,광주광역시 동구 서석로7번길 6-44,(불로동),5,A05,A0502,A05020500,2.02008E+13,http://tong.visitkorea.or.kr/cms/resource/53/2668053_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2668053_image2_1.jpg,126.9157967,35.14623047,6,2.02008E+13,3,61484,062-225-8771,6001,I,2.02111E+13,NULL,NULL,N,NULL
2642948,39,퍼퓰러,서울특별시 중구 을지로44길 2,NULL,1,A05,A0502,A05020500,2.02001E+13,http://tong.visitkorea.or.kr/cms/resource/21/2669021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2669021_image2_1.jpg,127.0066018,37.56603259,6,2.02103E+13,24,4561,02-792-9119,6002,I,2.02111E+13,NULL,NULL,N,NULL
2766776,39,퍼피80,대구광역시 동구 서촌로7길 7-3,(덕곡동),4,A05,A0502,A05020900,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/42/2768842_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2768842_image3_1.jpg,128.6283095,35.97910823,6,2.02111E+13,4,41000,NULL,6003,I,2.02111E+13,NULL,NULL,N,NULL
2685268,39,페넬로페,서울특별시 강북구 노해로8길 1,NULL,1,A05,A0502,A05020200,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/94/2684594_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2684594_image2_1.jpg,127.0231983,37.6379523,6,2.02103E+13,3,1072,02-908-0298,6004,I,2.02111E+13,NULL,NULL,N,NULL
402988,39,페르시안궁전,서울특별시 종로구 성균관로6길 9,NULL,1,A05,A0502,A05020500,2.00801E+13,NULL,NULL,126.9975882,37.58497467,6,2.02012E+13,23,3074,02-763-6050,6005,I,2.02111E+13,NULL,NULL,N,NULL
2687676,39,페스웨이(H),강원도 강릉시 공항길127번길 35-7,NULL,32,A05,A0502,A05020900,2.02011E+13,http://tong.visitkorea.or.kr/cms/resource/62/2684962_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2684962_image2_1.jpg,128.951553,37.76675412,6,2.02103E+13,1,25617,010-4573-9078,6006,I,2.02111E+13,NULL,NULL,N,NULL
2767540,39,페어리우드베이커리브런치카페(페리어우드),충청남도 천안시 동남구 천호지길 44,(안서동),34,A05,A0502,A05020900,2.02111E+13,http://tong.visitkorea.or.kr/cms/resource/38/2767438_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2767438_image2_1.jpg,127.1740459,36.83739209,6,2.02111E+13,12,31116,NULL,6007,I,2.02111E+13,NULL,NULL,N,NULL
133621,39,페트라숯불구이,경기도 양주시 장흥면 일영로 601-100,NULL,31,A05,A0502,A05020100,2.00402E+13,http://tong.visitkorea.or.kr/cms/resource/06/1891606_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1891606_image3_1.jpg,126.9236612,37.69677422,6,2.0211E+13,18,11524,031-855-0325,6008,I,2.02111E+13,NULL,NULL,N,NULL
2734983,39,펠리스뻬로,경기도 용인시 기흥구 동탄기흥로785번길 21-3,(고매동),31,A05,A0502,A05020900,2.02108E+13,http://tong.visitkorea.or.kr/cms/resource/94/2738994_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2738994_image2_1.jpg,127.0997501,37.22781237,6,2.02109E+13,23,17101,NULL,6009,I,2.02111E+13,NULL,NULL,N,NULL
626298,39,펠리스횟집,강원도 삼척시 새천년도로 199,NULL,32,A05,A0502,A05020100,2.00809E+13,http://tong.visitkorea.or.kr/cms/resource/55/590855_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/590855_image3_1.jpg,129.188686,37.44800665,6,2.02003E+13,4,25925,033-573-8810 / 033-573-8112,6010,I,2.02111E+13,NULL,NULL,N,NULL
2657507,39,편가네된장,인천광역시 강화군 화도면 가능포로89번길 11,NULL,2,A05,A0502,A05020100,2.02005E+13,http://tong.visitkorea.or.kr/cms/resource/05/2657605_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2657605_image2_1.jpg,126.4193839,37.64067737,6,2.02104E+13,1,23060,032-937-6479,6011,I,2.02111E+13,NULL,NULL,N,NULL
2762927,39,편백가원,경기도 고양시 일산동구 장백로 60,(백석동),31,A05,A0502,A05020100,2.0211E+13,http://tong.visitkorea.or.kr/cms/resource/49/2763049_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2763049_image2_1.jpg,126.7863169,37.6433641,6,2.0211E+13,2,10447,NULL,6012,I,2.02111E+13,NULL,NULL,N,NULL
135821,39,평강막국수,강원도 속초시 동해대로3950번길 15,NULL,32,A05,A0502,A05020100,2.00707E+13,http://tong.visitkorea.or.kr/cms/resource/74/1814174_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1814174_image3_1.jpg,128.6026631,38.1882262,6,2.02109E+13,5,24887,033-632-9085,6013,I,2.02111E+13,NULL,NULL,N,NULL
133128,39,평남면옥,경기도 동두천시 생연로 127,(생연동),31,A05,A0502,A05020100,2.00308E+13,http://tong.visitkorea.or.kr/cms/resource/13/1188613_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/1188613_image3_1.jpg,127.051202,37.90394405,6,2.02105E+13,10,11331,031-865-2413,6014,I,2.02111E+13,NULL,NULL,N,NULL
134054,39,평남면옥,강원도 철원군 서면 와수로 190,NULL,32,A05,A0502,A05020100,2.00408E+13,http://tong.visitkorea.or.kr/cms/resource/94/1842794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1842794_image3_1.jpg,127.4397065,38.24006748,6,2.02007E+13,12,24058,033-458-2044,6015,I,2.02111E+13,NULL,NULL,N,NULL
